,id,title,type,release_year,runtime,genres,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
5672,tm206600,A Sort of Homecoming,MOVIE,2015,88,['drama'],0.0,5.6,269.0,2.789,6.9
5673,ts118557,PRIME JAPAN: Nihon no kokoro ni deau,SHOW,2016,59,['documentation'],1.0,7.4,83.0,,
5674,tm267250,Tall Men,MOVIE,2016,133,"['fantasy', 'thriller', 'horror']",0.0,3.6,545.0,2.845,3.7
5675,tm233435,Railroad Tigers,MOVIE,2016,123,"['comedy', 'family', 'war', 'action']",0.0,5.7,4356.0,8.091,6.0
5676,ts14746,Food Safari,SHOW,2016,27,['documentation'],6.0,7.6,94.0,2.191,
5678,tm133570,Hoovey,MOVIE,2015,90,['drama'],0.0,5.6,956.0,3.925,6.2
5679,tm539362,ETs Among Us: UFO Witnesses and Whistleblowers,MOVIE,2016,85,['documentation'],0.0,6.5,114.0,1.454,8.0
5680,tm242424,911 Nightmare,MOVIE,2016,86,['thriller'],0.0,5.1,473.0,10.394,5.0
5681,tm152720,The Night Crew,MOVIE,2015,89,"['thriller', 'action', 'horror']",0.0,4.1,1323.0,8.372,5.2
5682,tm244505,Stalked by My Doctor: The Return,MOVIE,2016,97,['thriller'],0.0,5.6,839.0,8.881,6.1
5683,tm154039,Hope Lost,MOVIE,2015,94,"['drama', 'thriller', 'european']",0.0,3.8,1272.0,14.451,4.4
5684,tm246617,Rifftrax Live: Time Chasers,MOVIE,2016,120,['scifi'],0.0,7.4,194.0,0.705,7.5
5685,ts41981,The Stinky & Dirty Show,SHOW,2016,22,"['animation', 'family']",4.0,7.5,299.0,1.737,5.5
5686,tm245512,Some Freaks,MOVIE,2016,97,"['drama', 'romance', 'comedy']",0.0,6.3,1945.0,5.112,6.2
5687,tm239112,Cruel Summer,MOVIE,2016,78,"['thriller', 'horror', 'drama']",0.0,5.3,983.0,4.383,5.7
5689,ts37862,The Romeo Section,SHOW,2015,44,"['crime', 'drama']",2.0,6.3,536.0,3.921,7.0
5690,tm270503,Total Frat Movie,MOVIE,2016,93,['comedy'],0.0,4.3,866.0,4.209,5.0
5691,tm139582,Northern Borders,MOVIE,2015,108,['drama'],0.0,6.3,357.0,3.617,6.3
5692,tm246482,Brad Williams: Daddy Issues,MOVIE,2016,61,['comedy'],0.0,7.6,207.0,3.673,7.0
5693,tm238711,Cezanne and I,MOVIE,2016,117,"['drama', 'european']",0.0,6.0,1257.0,6.602,5.9
5694,tm195000,Naz & Maalik,MOVIE,2015,86,"['drama', 'comedy', 'romance']",0.0,5.8,375.0,2.103,6.6
5695,tm267070,Guys Reading Poems,MOVIE,2016,98,"['drama', 'thriller']",0.0,6.9,145.0,2.745,6.8
5696,ts37868,Love Me If You Dare,SHOW,2015,43,"['comedy', 'drama', 'crime', 'romance', 'thriller']",1.0,7.5,636.0,23.837,8.2
5697,tm232320,A Prince for Christmas,MOVIE,2015,84,"['romance', 'comedy', 'drama']",0.0,5.9,1829.0,4.777,5.9
5698,tm215725,Eugene Mirman: Vegan on His Way to the Complain Store,MOVIE,2015,64,['comedy'],0.0,7.0,258.0,2.361,7.1
5699,tm244086,The Last Princess,MOVIE,2016,127,"['drama', 'history', 'action']",0.0,7.0,1752.0,6.676,6.7
5700,tm233098,The Evil That Men Do,MOVIE,2015,94,"['thriller', 'european']",0.0,4.9,313.0,1.654,5.8
5701,tm242864,Starfish,MOVIE,2016,95,['drama'],0.0,6.6,544.0,3.46,6.7
5702,tm244890,Annabelle Hooper and the Ghosts of Nantucket,MOVIE,2016,92,['family'],0.0,5.7,764.0,6.72,6.1
5703,tm255983,All Hallow's Eve,MOVIE,2016,92,['family'],0.0,5.0,651.0,4.167,5.2
5704,tm433816,Lurking Woods,MOVIE,2015,73,"['thriller', 'horror']",0.0,3.5,179.0,0.694,2.5
5705,tm215370,Lethal Seduction,MOVIE,2015,80,['thriller'],0.0,5.1,945.0,6.723,5.5
5706,tm266801,Janeane Garofalo: If I May,MOVIE,2016,66,['comedy'],0.0,4.3,311.0,1.991,5.8
5707,tm552710,Monsoon Tide,MOVIE,2015,94,['drama'],0.0,6.2,22.0,0.6,
5708,tm313617,Shared Rooms,MOVIE,2016,75,"['romance', 'drama', 'comedy']",0.0,5.7,713.0,2.957,6.6
5709,tm481802,Matthew Bourne's the Car Man 2015,MOVIE,2016,98,['music'],0.0,8.0,46.0,0.6,
5710,tm149938,Desiree,MOVIE,2016,93,"['thriller', 'crime', 'drama']",0.0,5.1,210.0,4.088,5.4
5711,ts36049,Oh My Ghost,SHOW,2015,64,"['comedy', 'drama', 'fantasy', 'romance']",1.0,8.0,4282.0,15.201,8.2
5712,tm244975,I Had A Bloody Good Time At House Harker,MOVIE,2016,80,"['horror', 'action', 'comedy']",0.0,5.5,785.0,2.882,5.4
5713,tm566704,The King of New Orleans,MOVIE,2015,82,"['drama', 'music']",0.0,7.4,52.0,0.849,
5714,tm481572,Ryan Bingham Live,MOVIE,2016,111,['music'],0.0,8.7,16.0,,
5715,tm233538,Asteroid: Final Impact,MOVIE,2015,90,"['action', 'drama', 'scifi', 'thriller']",0.0,3.4,578.0,3.879,6.4
5716,tm233532,Aimy in a Cage,MOVIE,2016,89,"['scifi', 'fantasy', 'thriller', 'drama']",0.0,5.1,1175.0,2.957,4.4
5717,tm424673,Shake Off the World,MOVIE,2016,81,"['family', 'comedy', 'drama']",0.0,4.7,122.0,0.84,8.0
5718,tm409746,Missing Mom,MOVIE,2016,85,"['documentation', 'family']",0.0,6.1,398.0,0.82,6.0
5719,tm481429,The Kids from 62-F,MOVIE,2016,90,"['drama', 'family', 'fantasy', 'scifi']",0.0,5.9,82.0,3.48,4.3
5720,ts137551,Ready Jet Go!,SHOW,2016,15,"['scifi', 'animation', 'family']",2.0,6.2,133.0,15.761,
5721,tm245013,Sorority Nightmare,MOVIE,2016,85,['thriller'],0.0,4.9,349.0,3.839,6.1
5722,ts42363,Fungus the Bogeyman,SHOW,2015,47,"['drama', 'family', 'fantasy', 'comedy', 'european']",1.0,5.5,368.0,5.333,7.5
5723,tm233552,At Granny's House,MOVIE,2015,83,['thriller'],0.0,4.8,2560.0,2.566,3.6
5724,tm242888,Marriage of Lies,MOVIE,2016,83,"['drama', 'thriller', 'documentation']",0.0,5.0,472.0,3.531,4.9
5725,tm246900,Burden,MOVIE,2016,88,['documentation'],0.0,,,3.028,5.7
5726,ts47704,Eat the World with Emeril Lagasse,SHOW,2016,27,"['reality', 'documentation']",1.0,7.9,204.0,0.633,7.0
5727,tm515052,Novice,MOVIE,2016,98,"['crime', 'horror', 'thriller']",0.0,4.0,14.0,,
5728,tm242117,Saved by Grace,MOVIE,2016,85,"['drama', 'comedy']",0.0,5.9,1032.0,3.621,3.9
5729,tm214432,Soldiers of the Damned,MOVIE,2015,99,"['thriller', 'war', 'action', 'horror']",0.0,3.7,778.0,4.853,6.3
5730,tm242810,Americana,MOVIE,2016,81,['drama'],0.0,5.3,47.0,1.547,1.0
5731,tm270472,Cassanova Was a Woman,MOVIE,2016,113,['comedy'],0.0,5.7,99.0,0.6,2.1
5732,tm305066,Lift Me Up,MOVIE,2015,108,"['drama', 'family']",0.0,5.7,652.0,3.378,6.0
5733,tm285128,The Passing Season,MOVIE,2016,75,['drama'],0.0,7.5,26.0,0.856,
5734,tm233073,Prayer Never Fails,MOVIE,2016,99,"['family', 'drama']",0.0,5.0,231.0,3.681,5.0
5735,tm562770,There Is Many Like Us,MOVIE,2015,85,"['documentation', 'drama', 'history', 'war']",0.0,8.1,143.0,1.036,6.0
5736,ts235017,Fuzzy Puppet,SHOW,2015,22,['family'],1.0,7.8,6.0,0.6,10.0
5737,tm240674,Timber the Treasure Dog,MOVIE,2016,89,"['action', 'family']",0.0,4.7,189.0,2.227,6.1
5738,tm208628,Dil Dhadakne Do,MOVIE,2015,170,"['drama', 'comedy', 'romance']",0.0,7.0,17149.0,7.728,6.8
5739,tm244059,Martin Lawrence Doin’ Time,MOVIE,2016,60,['comedy'],0.0,5.3,226.0,2.392,5.4
5740,tm207548,The C-Word,MOVIE,2015,90,['drama'],0.0,7.5,521.0,3.996,6.3
5741,tm245279,The Giant,MOVIE,2016,86,"['drama', 'sport', 'european']",0.0,6.5,1095.0,1.316,5.9
5742,tm229044,Beyond Paradise,MOVIE,2015,101,"['romance', 'drama']",0.0,5.7,410.0,2.866,6.3
5743,tm324310,Sacred Heart,MOVIE,2016,91,['drama'],0.0,6.5,45.0,1.28,5.5
5744,tm244734,Black Widows,MOVIE,2016,78,"['comedy', 'action']",0.0,5.8,1705.0,3.283,4.0
5745,ts95699,Ethan el Camión Volquete,SHOW,2016,7,"['animation', 'family']",2.0,7.3,22.0,,
5746,tm217010,Bachelor Games,MOVIE,2016,86,"['horror', 'comedy', 'action', 'thriller']",0.0,4.4,507.0,1.732,4.7
5747,ts95830,Troy the Train of Car City,SHOW,2016,11,"['animation', 'family']",2.0,7.8,28.0,0.883,
5748,tm229148,Oru Naal Koothu,MOVIE,2016,134,"['drama', 'romance', 'comedy']",0.0,6.8,555.0,0.6,7.0
5749,tm232611,A Year and Change,MOVIE,2015,93,"['comedy', 'drama']",0.0,6.2,895.0,2.22,6.3
5750,tm240166,Zeta,MOVIE,2016,103,"['drama', 'european']",0.0,4.7,320.0,8.542,6.2
5751,tm225476,Lost in the Sun,MOVIE,2015,95,"['drama', 'thriller', 'crime', 'action']",0.0,6.0,4001.0,7.706,6.1
5752,tm277908,Wajah Tum Ho,MOVIE,2016,136,"['thriller', 'romance', 'drama']",0.0,4.4,1238.0,3.266,5.1
5753,tm245683,Germans & Jews - Eine neue Perspektive,MOVIE,2016,76,['documentation'],0.0,7.6,64.0,0.6,
5754,tm457905,The Crimes of All Hallows' Day,MOVIE,2016,79,"['horror', 'crime', 'drama', 'thriller', 'european']",0.0,5.8,34.0,0.6,3.9
5755,tm246093,Bear with Us,MOVIE,2016,94,['comedy'],0.0,6.7,2226.0,0.925,3.5
5756,tm238555,Terror Birds,MOVIE,2016,90,"['scifi', 'horror', 'comedy', 'thriller', 'action']",0.0,3.5,397.0,5.909,4.5
5757,tm442797,Christmas With the Karountzoses,MOVIE,2015,110,['comedy'],0.0,6.0,88.0,0.633,
5758,tm409135,Gone Tomorrow,MOVIE,2015,90,"['drama', 'thriller', 'crime']",0.0,4.6,122.0,1.728,7.5
5759,tm290262,48 Hours to Live,MOVIE,2016,100,"['crime', 'music', 'thriller']",0.0,4.1,742.0,6.497,5.4
5760,tm245264,Wrong Swipe,MOVIE,2016,85,['thriller'],0.0,4.8,541.0,3.548,6.2
5761,tm199740,Equal Means Equal,MOVIE,2016,93,"['documentation', 'history']",0.0,5.5,110.0,4.764,4.2
5763,tm271063,Deep Water: The Real Story,MOVIE,2016,87,"['documentation', 'crime']",0.0,7.3,126.0,1.488,4.6
5764,tm202106,Papanasam,MOVIE,2015,181,"['thriller', 'drama']",0.0,8.4,7196.0,2.567,7.8
5765,tm308304,Seeking Dolly Parton,MOVIE,2015,97,"['romance', 'drama', 'comedy']",0.0,5.4,166.0,3.456,5.4
5766,tm233015,Fitoor,MOVIE,2016,131,"['drama', 'romance']",0.0,5.4,4787.0,3.791,5.8
5767,tm213364,Sardaarji,MOVIE,2015,141,"['comedy', 'fantasy', 'horror', 'romance']",0.0,6.3,1555.0,1.353,6.6
5768,tm245351,The Pickle Recipe,MOVIE,2016,97,['comedy'],0.0,6.2,135.0,1.807,1.5
5769,tm215363,Through The Shadow,MOVIE,2015,105,"['horror', 'thriller']",0.0,5.1,240.0,1.774,5.5
5770,tm555686,Tear the Roof Off-the Untold Story of Parliament Funkadelic,MOVIE,2016,57,"['documentation', 'music']",0.0,6.6,106.0,0.657,6.5
5771,ts36092,Der Lack ist ab,SHOW,2015,10,"['comedy', 'romance', 'drama', 'european']",5.0,7.2,228.0,2.368,8.0
5772,tm213474,Fatal Flip,MOVIE,2015,90,['thriller'],0.0,4.7,597.0,3.051,6.2
5773,tm208746,Antarctica: Ice & Sky,MOVIE,2015,89,"['documentation', 'european']",0.0,6.8,555.0,3.662,6.2
5774,tm542049,Hobo Heyseus,MOVIE,2016,89,['drama'],0.0,6.3,17.0,0.6,
5775,tm225945,Cider with Rosie,MOVIE,2015,90,"['comedy', 'drama']",0.0,6.4,745.0,5.028,6.2
5776,tm211654,Demonte Colony,MOVIE,2015,116,"['horror', 'thriller']",0.0,7.0,2176.0,1.969,7.4
5777,tm324555,Dan Levy: Lion,MOVIE,2016,61,['comedy'],0.0,4.8,21.0,0.878,3.0
5778,tm310214,Barbie Dreamtopia,MOVIE,2016,44,"['animation', 'comedy', 'family']",0.0,6.0,91.0,7.182,6.8
5779,tm246260,To Keep the Light,MOVIE,2016,88,"['drama', 'history']",0.0,6.2,210.0,1.898,6.2
5780,tm325609,The Battle Of Chosin,MOVIE,2016,113,['documentation'],0.0,,,2.503,7.3
5781,tm247531,Call of Heroes,MOVIE,2016,120,"['action', 'thriller', 'crime']",0.0,6.4,2327.0,13.852,6.4
5782,tm245197,Seduced,MOVIE,2016,84,"['thriller', 'drama']",0.0,4.5,329.0,3.023,6.2
5783,ts42337,A Girl & Three Sweethearts,SHOW,2016,50,"['drama', 'comedy', 'romance']",1.0,7.1,764.0,16.354,7.8
5784,tm212354,Double Daddy,MOVIE,2015,85,"['thriller', 'drama', 'romance']",0.0,5.8,1154.0,7.247,6.5
5785,tm153578,Horse Camp,MOVIE,2015,108,"['drama', 'family']",0.0,5.2,167.0,3.644,7.9
5786,tm339899,On Meditation,MOVIE,2016,110,"['documentation', 'history']",0.0,7.5,68.0,1.1,7.0
5787,tm246372,Almost Adults,MOVIE,2016,90,"['romance', 'comedy', 'drama']",0.0,5.7,2929.0,10.565,6.2
5788,tm235314,Dark Intentions,MOVIE,2015,90,"['thriller', 'drama', 'horror']",0.0,5.3,490.0,3.093,7.7
5789,tm246192,Velainu Vandhutta Vellaikaaran,MOVIE,2016,138,"['romance', 'comedy']",0.0,5.9,654.0,2.193,5.5
5790,tm213468,Deadly Pursuit,MOVIE,2015,90,['thriller'],0.0,3.9,194.0,1.466,4.8
5791,tm276167,The Snowy Day,MOVIE,2016,38,"['animation', 'family']",0.0,7.5,322.0,2.804,7.8
5792,tm266956,Spirit of the Game,MOVIE,2016,97,['drama'],0.0,5.3,267.0,4.159,5.2
5793,tm244745,Line Walker,MOVIE,2016,108,"['crime', 'drama', 'action', 'thriller']",0.0,6.0,1431.0,7.019,6.1
5794,tm424099,Red Sea,MOVIE,2016,45,"['documentation', 'european']",0.0,6.3,48.0,0.653,
5796,tm319023,The Legend of Ben Hall,MOVIE,2016,139,"['western', 'history', 'action', 'drama']",0.0,5.8,2180.0,7.874,6.2
5797,ts52947,Tom der Abschleppwagen,SHOW,2016,13,"['animation', 'family', 'european']",4.0,7.7,25.0,0.6,
5798,tm226871,The Snow Queen 3: Fire and Ice,MOVIE,2016,80,"['fantasy', 'comedy', 'family', 'animation']",0.0,6.1,2218.0,10.297,7.3
5799,tm236922,Coming Through the Rye,MOVIE,2016,97,"['drama', 'history']",0.0,6.3,975.0,3.511,6.5
5800,ts82197,This Is Me,SHOW,2015,6,"['documentation', 'comedy', 'family']",1.0,4.7,9.0,0.96,
5801,tm245153,The Summer of All My Parents,MOVIE,2016,97,"['drama', 'comedy', 'european']",0.0,5.4,224.0,2.736,5.0
5802,tm142169,"You Belong to Me: Sex, Race and Murder in the South",MOVIE,2015,88,"['drama', 'crime', 'documentation', 'history']",0.0,6.7,162.0,1.246,6.0
5803,tm207588,No Place to Hide: The Rehtaeh Parsons Story,MOVIE,2015,47,['documentation'],0.0,7.4,258.0,1.639,6.3
5804,tm543964,Dark Seed,MOVIE,2016,90,['drama'],0.0,8.0,11.0,0.6,
5805,tm245664,Manifest Destiny: The Lewis & Clark Musical Adventure,MOVIE,2016,87,"['comedy', 'western']",0.0,7.1,61.0,0.88,
5806,tm316211,Before All Others,MOVIE,2016,86,['family'],0.0,5.1,147.0,2.072,8.0
5807,tm242735,Junooniyat,MOVIE,2016,135,"['romance', 'drama']",0.0,4.1,871.0,1.188,4.4
5808,tm246103,Izzie's Way Home,MOVIE,2016,78,"['animation', 'family']",0.0,1.6,386.0,3.387,1.9
5809,tm138137,Detective Byomkesh Bakshy!,MOVIE,2015,139,"['drama', 'thriller', 'action', 'crime']",0.0,7.6,22904.0,6.094,6.9
5810,ts95801,Alien Monkeys,SHOW,2015,9,['animation'],1.0,8.8,23.0,0.6,
5811,tm156093,Two Step,MOVIE,2015,93,"['thriller', 'crime', 'drama']",0.0,6.4,723.0,1.901,5.6
5812,tm482117,Wild Kratts: Creatures of the Deep Sea,MOVIE,2016,49,"['animation', 'family']",0.0,6.6,28.0,0.603,
5813,tm245947,Michael Ian Black: Noted Expert,MOVIE,2016,60,"['comedy', 'documentation']",0.0,6.5,118.0,1.885,6.8
5814,tm196055,Walter,MOVIE,2015,87,"['drama', 'comedy']",0.0,5.4,2001.0,4.822,5.5
5815,tm227044,Shaandaar,MOVIE,2015,144,"['romance', 'drama', 'comedy']",0.0,3.6,5612.0,5.132,4.9
5816,tm245357,Manhattan Undying,MOVIE,2016,90,"['romance', 'thriller', 'drama']",0.0,4.7,521.0,6.402,4.7
5817,tm245971,She Was So Pretty,MOVIE,2016,76,['horror'],0.0,3.5,201.0,1.326,5.7
5818,tm232192,The Masked Saint,MOVIE,2016,111,"['crime', 'fantasy', 'action', 'drama', 'family']",0.0,4.7,686.0,4.357,3.5
5819,tm234712,Good Funk,MOVIE,2015,73,['drama'],0.0,6.9,12.0,0.84,
5820,tm321789,Christmas with the Andersons,MOVIE,2016,90,"['comedy', 'family']",0.0,4.1,452.0,3.717,5.3
5821,tm308757,Team Hot Wheels: The Skills to Thrill,MOVIE,2015,45,['animation'],0.0,7.3,30.0,3.284,8.5
5822,tm234625,Alternate Realities,MOVIE,2015,101,"['thriller', 'drama', 'scifi']",0.0,4.8,219.0,2.224,4.8
5823,tm247410,Alonzo Bodden: Historically Incorrect,MOVIE,2016,61,"['comedy', 'documentation']",0.0,7.2,96.0,1.169,7.4
5824,tm225070,#Lucky Number,MOVIE,2015,80,['comedy'],0.0,5.0,518.0,2.357,4.8
5825,tm233711,Deadly Voltage,MOVIE,2016,80,"['scifi', 'drama']",0.0,2.8,291.0,5.59,7.0
5827,ts95700,Wonder Balls,SHOW,2015,12,"['animation', 'comedy']",1.0,7.8,14.0,,
5828,tm248237,Operation: Neighborhood Watch!,MOVIE,2015,91,"['action', 'family']",0.0,4.3,204.0,2.215,7.8
5829,tm365391,Forest Fairies,MOVIE,2015,90,"['fantasy', 'family']",0.0,6.4,102.0,1.763,4.7
5830,tm239996,Sarbjit,MOVIE,2016,131,['drama'],0.0,7.3,4853.0,3.118,8.0
5831,tm201531,The Girl Is in Trouble,MOVIE,2015,90,"['crime', 'action', 'thriller']",0.0,4.9,951.0,4.708,5.1
5832,tm244270,Chennai 600028 II: Second Innings,MOVIE,2016,154,"['comedy', 'romance', 'drama', 'sport']",0.0,7.0,1161.0,1.072,6.0
5833,tm239074,Dark Diamond,MOVIE,2016,115,"['thriller', 'crime', 'drama', 'european']",0.0,6.4,687.0,3.396,6.1
5834,tm221184,Catching Faith,MOVIE,2015,88,"['family', 'drama', 'sport']",0.0,4.5,468.0,3.167,7.1
5835,tm245012,The Perfect Daughter,MOVIE,2016,84,['drama'],0.0,5.7,401.0,5.378,6.6
5836,tm293877,Alabama Dirt,MOVIE,2016,90,"['family', 'action', 'drama', 'romance', 'sport']",0.0,6.1,133.0,1.048,4.5
5837,tm244974,Thomas & Friends: The Great Race,MOVIE,2016,64,"['animation', 'fantasy', 'comedy', 'family']",0.0,5.9,277.0,2.35,5.7
5838,tm317393,Her Dark Past,MOVIE,2016,80,['thriller'],0.0,5.1,322.0,3.612,4.6
5839,tm270867,Deadly Inferno,MOVIE,2016,85,"['drama', 'action', 'thriller']",0.0,3.7,130.0,2.535,6.3
5840,tm270874,Josh Blue: Delete,MOVIE,2016,60,['comedy'],0.0,6.7,67.0,1.768,4.0
5841,tm311821,10 Year Reunion,MOVIE,2016,83,['thriller'],0.0,4.4,309.0,3.646,4.9
5842,tm217986,Bangistan,MOVIE,2015,135,"['comedy', 'drama']",0.0,4.5,1273.0,2.835,6.4
5843,tm139039,Desecrated,MOVIE,2015,82,"['thriller', 'horror', 'drama']",0.0,3.3,575.0,3.563,4.9
5844,ts42007,Hillary,SHOW,2016,43,"['drama', 'history']",1.0,7.2,208.0,1.528,2.5
5845,tm298224,Road to the Well,MOVIE,2016,108,"['thriller', 'drama', 'comedy']",0.0,5.9,113.0,1.264,4.5
5846,tm220351,Thomas & Friends: Sodor's Legend of the Lost Treasure: The Movie,MOVIE,2015,63,"['animation', 'comedy', 'family', 'fantasy']",0.0,6.5,391.0,7.245,5.5
5847,ts223893,Inside Hitler's Killing Machine,SHOW,2016,51,['documentation'],1.0,7.1,25.0,0.676,6.0
5848,tm203023,The Neon Dead,MOVIE,2015,80,"['horror', 'comedy', 'fantasy']",0.0,4.6,201.0,3.022,4.0
5849,ts95819,Car Patrol of Car City,SHOW,2016,12,"['animation', 'family']",3.0,6.5,38.0,,
5850,tm234816,Baby Steps,MOVIE,2015,103,"['drama', 'family', 'romance', 'comedy']",0.0,5.8,302.0,1.613,4.2
5851,tm357069,Vietnam: Secret Negotiations that Ended the War,MOVIE,2015,52,['documentation'],0.0,6.6,13.0,0.627,
5852,ts81093,The Witching Season,SHOW,2015,17,['horror'],1.0,5.6,344.0,0.79,8.6
5853,tm138106,Meet My Valentine,MOVIE,2015,90,"['drama', 'romance', 'comedy']",0.0,6.3,1070.0,5.469,6.5
5854,tm451459,Irrefutable Proof,MOVIE,2015,90,"['drama', 'thriller']",0.0,5.9,358.0,0.918,6.0
5855,tm208607,Karma,MOVIE,2015,72,"['thriller', 'crime']",0.0,6.4,153.0,0.6,5.0
5856,tm206513,Bad Blood,MOVIE,2015,85,"['thriller', 'action', 'drama']",0.0,4.7,432.0,3.903,5.1
5857,tm243260,Grandma's House,MOVIE,2016,92,['drama'],0.0,6.2,195.0,1.407,1.0
5858,tm245869,Stranger in the House,MOVIE,2016,88,"['drama', 'thriller']",0.0,5.3,476.0,1.543,5.5
5859,tm223143,Inji Iduppazhagi,MOVIE,2015,131,"['comedy', 'drama', 'romance']",0.0,5.5,786.0,3.418,5.6
5860,tm339338,A Quiet Heart,MOVIE,2016,92,['drama'],0.0,6.5,171.0,0.6,6.2
5861,tm313723,Lonely Boys,MOVIE,2016,90,"['drama', 'comedy', 'romance']",0.0,4.1,240.0,1.377,3.0
5862,tm321767,Glitch,MOVIE,2015,93,"['drama', 'comedy', 'romance']",0.0,5.3,160.0,0.691,3.8
5863,tm196172,I Dream Too Much,MOVIE,2016,91,"['drama', 'comedy']",0.0,5.1,324.0,2.618,4.7
5864,tm446108,Where Love Found Me,MOVIE,2016,85,"['drama', 'action']",0.0,5.6,263.0,0.6,8.0
5865,tm239193,Two Wrongs,MOVIE,2015,88,"['thriller', 'drama']",0.0,7.4,39.0,5.488,5.8
5866,ts115097,Learn with Ted the Train,SHOW,2016,6,"['animation', 'family']",1.0,8.0,20.0,,
5867,tm294670,Remember Pearl Harbor,MOVIE,2016,81,"['war', 'documentation', 'history']",0.0,8.6,22.0,1.131,
5868,tm234470,Nightmare Nurse,MOVIE,2015,90,"['thriller', 'crime', 'drama']",0.0,4.6,841.0,3.459,6.0
5869,tm313251,Double Mommy,MOVIE,2016,90,['drama'],0.0,6.0,583.0,3.861,7.2
5870,tm244451,Riverhead,MOVIE,2016,89,"['crime', 'drama']",0.0,5.0,118.0,1.95,7.1
5871,tm140496,Edison,MOVIE,2015,113,['documentation'],0.0,7.3,29.0,1.032,6.7
5872,tm356927,South Bureau Homicide,MOVIE,2016,78,"['crime', 'documentation']",0.0,7.5,1987.0,0.84,10.0
5873,tm215566,Ruben Guthrie,MOVIE,2015,94,"['drama', 'comedy', 'romance']",0.0,5.8,623.0,3.502,4.9
5874,tm195903,Matt Braunger: Big Dumb Animal,MOVIE,2015,64,"['comedy', 'documentation']",0.0,7.3,283.0,2.053,6.9
5875,ts37742,Man's World,SHOW,2015,15,"['drama', 'comedy']",1.0,7.3,2120.0,1.992,6.2
5876,tm238904,Team Hot Wheels: Build the Epic Race,MOVIE,2015,45,"['animation', 'action', 'comedy', 'sport']",0.0,6.2,40.0,2.298,8.8
5877,tm233912,Wintergast,MOVIE,2015,82,"['drama', 'european', 'comedy']",0.0,6.4,96.0,1.028,9.3
5878,tm246271,Manchild: The Schea Cotton Story,MOVIE,2016,78,['documentation'],0.0,6.9,73.0,0.6,6.0
5879,tm219114,Just Let Go,MOVIE,2015,106,['drama'],0.0,6.9,339.0,1.622,3.8
5880,ts83621,Insectibles,SHOW,2015,12,['animation'],1.0,7.9,39.0,1.726,
5881,tm244074,Manamantha,MOVIE,2016,137,"['thriller', 'drama']",0.0,7.6,903.0,0.66,6.8
5882,tm270884,Willie Barcena: The Truth Hurts,MOVIE,2016,60,['comedy'],0.0,6.3,82.0,1.812,6.0
5884,ts95810,Tiny Trucks,SHOW,2016,8,"['animation', 'family']",1.0,8.1,28.0,0.881,
5885,tm222171,Hood,MOVIE,2015,100,['action'],0.0,2.7,130.0,1.739,
5886,tm279903,Tum Bin 2,MOVIE,2016,147,"['romance', 'drama']",0.0,4.8,1283.0,2.621,6.4
5887,tm245162,Bazodee,MOVIE,2016,101,"['romance', 'drama']",0.0,6.8,302.0,3.462,5.6
5888,ts137676,The Ave,SHOW,2015,17,['drama'],2.0,7.4,32.0,,
5889,tm347893,Love & Hostages,MOVIE,2016,96,"['romance', 'drama', 'comedy']",0.0,6.0,225.0,1.128,5.4
5890,tm239790,Rough Book,MOVIE,2016,100,['drama'],0.0,6.9,230.0,1.116,6.7
5891,tm246663,Always Worthy,MOVIE,2016,89,"['drama', 'comedy']",0.0,5.9,139.0,0.928,
5892,tm239037,June Falling Down,MOVIE,2016,118,"['drama', 'romance', 'comedy']",0.0,7.8,33.0,1.456,1.0
5893,tm212415,Sinbad - The Flying Princess and the Secret Island,MOVIE,2015,50,"['fantasy', 'animation', 'action']",0.0,5.4,32.0,1.198,7.8
5895,tm243024,Teraa Surroor,MOVIE,2016,146,"['romance', 'drama', 'action']",0.0,2.8,883.0,0.693,6.3
5896,ts86985,The Evolution of Us,SHOW,2016,48,['documentation'],1.0,7.4,29.0,0.629,9.0
5897,tm243152,I Am Joe,MOVIE,2016,71,"['thriller', 'action', 'drama']",0.0,4.5,122.0,1.726,3.0
5898,tm247776,Chasing Pavement,MOVIE,2015,82,['drama'],0.0,4.8,152.0,1.837,4.7
5899,tm232560,Rodeo and Juliet,MOVIE,2015,88,"['romance', 'family', 'drama']",0.0,4.7,1054.0,6.532,5.1
5900,tm228575,The Looking Glass,MOVIE,2015,110,"['drama', 'music']",0.0,5.9,187.0,0.988,6.3
5901,tm232815,The Dying of the Light,MOVIE,2015,94,['documentation'],0.0,7.3,147.0,1.624,5.0
5902,ts13113,Bookaboo,SHOW,2016,14,"['family', 'european']",4.0,8.0,61.0,0.6,
5903,ts36974,Ties That Bind,SHOW,2015,43,"['crime', 'reality', 'drama', 'family', 'documentation', 'history', 'thriller']",2.0,6.4,657.0,7.939,5.8
5904,tm205284,Stalked by My Neighbor,MOVIE,2015,88,"['thriller', 'crime', 'drama']",0.0,5.2,1426.0,23.284,5.7
5905,tm542341,Waiting on Mary,MOVIE,2016,78,"['comedy', 'drama']",0.0,7.5,26.0,0.6,
5906,tm245940,Manithan,MOVIE,2016,146,"['comedy', 'drama', 'thriller']",0.0,6.9,1181.0,1.4,6.3
5907,tm141953,Saahasam,MOVIE,2016,134,"['comedy', 'romance', 'action']",0.0,3.9,140.0,2.02,5.0
